fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
0,,,4.8005065962037266e-20,,,-0,,
-1.1727754544813596,,,-1.1726646143613948,,,-0.25,,
-1.1728013979976217,,,-1.1727158011895942,,,-0.25,,
0,,,1.2513488929521264e-20,,,-0,,
0,,,2.0511804104197177e-21,,,-0,,
0,,,-1.5550961158367323e-37,,,-0,,
0,,,-8.5513754695688798e-21,,,-0,,
0,,,-9.1057435885999891e-39,,,-0,,
0,,,1.371603359408714e-37,,,-0,,
0,,,-1.31115643377108e-56,,,-0,,
-0.78179629410744189,,,-0.78171924685886285,,,-0.25,,
-0.55296472069419411,,,-0.55294965692591025,,,-0,,
0,,,-1.8620476248425641e-20,,,-0,,
-1.8415457666507222e-10,,,-2.9730492455223178e-06,,,-0,,
0,,,-9.432669666113475e-21,,,-0,,
0,,,-8.7157538116596999e-23,,,-0,,
0,,,1.3695486880998454e-37,,,-0,,
-0.39090854754460264,,,-0.39088002147340162,,,0.25,,
0,,,-8.2609728356184624e-21,,,0,,
-0.55279875273971879,,,-0.55273310629805761,,,-0.70710678118654757,,
0,,,-3.90633699604535e-22,,,-0,,
