fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
-1.0546149255644778e-09,,,-7.1844234288470205e-10,,,-0.21292770105943304,,
1.0449429337578968e-09,,,1.0268385805746319e-09,,,-0.09602262189810562,,
-1.659560722994328e-09,,,-1.7373772861850192e-09,,,-0.025560302819498133,,
-1.7205548602609891e-09,,,-1.1850102820349638e-09,,,0.08912397314690923,,
1.4161217788236031e-09,,,9.7634614081602816e-10,,,-0.044964299194881138,,
-1.4120249481932076e-09,,,-1.3106577015342666e-09,,,-0.11924400193946558,,
2.070586692395857e-09,,,2.1542993334034578e-09,,,-0.0059502099488815052,,
-1.9250970228031772e-09,,,-1.521366506113688e-09,,,0.15536835208127842,,
2.3645983788641988e-09,,,1.9969365632699855e-09,,,0.045108112754342955,,
-2.964975743810998e-09,,,-3.0026524583819065e-09,,,-0.097732480071677133,,
-3.113103976759335e-09,,,-2.9481855045654585e-09,,,0.17057929506763428,,
4.986752639533692e-09,,,5.0572461494003736e-09,,,0.02714299225061044,,
-5.3702257053362309e-09,,,-5.5597365513188256e-09,,,0.15754440519272836,,
-3.689836258925985e-09,,,-2.7733386166093539e-09,,,0.65336229505077437,,
3.3072128816286477e-09,,,2.9898921024694916e-09,,,0.59196795244585376,,
-8.686562777342564e-10,,,-9.0314997423128278e-10,,,0.0037147315948850563,,
